date,season,tm_home,tm_away,pts_home,pts_away,prob_home
2009-01-04,2008,LAC,DET,87,88,0.3134737218650274
2009-01-04,2008,LAL,POR,100,86,0.8687258687258688
2009-01-04,2008,MEM,DAL,102,82,0.31155545222041386
2009-01-04,2008,NYK,BOS,100,88,0.16455696202531644
2009-01-04,2008,TOR,ORL,108,102,0.234375
2009-01-04,2008,WAS,CLE,80,77,0.2153846153846154
2009-01-05,2008,BRK,SAC,98,90,0.6581616694222262
2009-01-05,2008,DEN,IND,135,115,0.8053691275167785
2009-01-05,2008,MIA,SAS,84,91,0.40983606557377056
2009-01-05,2008,MIL,TOR,107,97,0.7729422894985808
2009-01-05,2008,UTA,GSW,119,114,0.84097287184284375
2009-01-06,2008,CHO,BOS,114,106,0.18970189701897022
2009-01-06,2008,CHI,SAC,99,94,0.800985771412629
2009-01-06,2008,DAL,LAC,107,102,0.9022556390977443
2009-01-06,2008,LAL,NOP,105,116,0.729871952289072
2009-01-06,2008,MEM,MIN,87,94,0.6090952494628791
2009-01-06,2008,OKC,NYK,107,99,0.45569620253164556
2009-01-06,2008,ORL,WAS,89,80,0.8973305954825462
2009-01-06,2008,PHI,HOU,104,96,0.41826717883055914
2009-01-07,2008,ATL,ORL,102,106,0.5600370097622689
2009-01-07,2008,BOS,HOU,85,89,0.841874084919473
2009-01-07,2008,BRK,MEM,100,89,0.6249948488303411
2009-01-07,2008,CLE,CHO,111,81,0.924901185770751
2009-01-07,2008,DEN,MIA,108,97,0.6786155747836836
2009-01-07,2008,GSW,LAL,106,114,0.2029966167230546
2009-01-07,2008,MIL,PHI,105,110,0.7350993377483445
2009-01-07,2008,MIN,OKC,129,87,0.6903398910216946
2009-01-07,2008,PHO,IND,110,113,0.7928607340372047
2009-01-07,2008,POR,DET,84,83,0.5693398957730169
2009-01-07,2008,UTA,NOP,116,90,0.6263772226464492
2009-01-07,2008,WAS,TOR,93,99,0.5868319338931095
2009-01-08,2008,DAL,NYK,99,94,0.7729674717187928
2009-01-08,2008,SAS,LAC,106,84,0.911242603550296
2009-01-09,2008,CHI,WAS,98,86,0.6344647519582246
2009-01-09,2008,CLE,BOS,98,83,0.6318075863530409
2009-01-09,2008,DEN,DET,90,93,0.6447251554327446
2009-01-09,2008,LAL,IND,121,119,0.93841642228739
2009-01-09,2008,MIL,BRK,104,102,0.7450468438027953
2009-01-09,2008,NOP,LAC,107,80,0.955137481910275
2009-01-09,2008,OKC,HOU,96,98,0.29188367168401347
2009-01-09,2008,ORL,ATL,121,87,0.6539553705896555
2009-01-09,2008,PHI,CHO,93,87,0.6786155747836836
2009-01-09,2008,PHO,DAL,128,100,0.7362007552425078
2009-01-09,2008,SAC,MIA,115,119,0.41149543058286925
2009-01-09,2008,TOR,MEM,103,82,0.6786155747836836
2009-01-10,2008,CHI,OKC,98,109,0.7907263028313499
2009-01-10,2008,HOU,NYK,96,76,0.6593015126125026
2009-01-10,2008,MIN,MIL,106,104,0.5422592774235736
2009-01-10,2008,POR,GSW,113,100,0.9016393442622951
2009-01-10,2008,UTA,DET,99,82,0.7759771210676836
2009-01-10,2008,WAS,CHO,89,92,0.6135617936565804
2009-01-11,2008,ATL,PHI,94,109,0.6865262781349726
2009-01-11,2008,GSW,IND,120,117,0.468238865963952
2009-01-11,2008,LAC,PHO,103,109,0.17910447761194032
2009-01-11,2008,LAL,MIA,108,105,0.8596491228070176
2009-01-11,2008,SAC,DAL,102,95,0.4437955082515226
2009-01-11,2008,SAS,ORL,98,105,0.5747384023574668
2009-01-11,2008,TOR,BOS,88,94,0.3373231773667029
2009-01-12,2008,BOS,TOR,115,109,0.8076923076923076
2009-01-12,2008,BRK,OKC,103,99,0.7186311787072244
2009-01-12,2008,CHI,POR,95,109,0.47698280643372154
2009-01-12,2008,NOP,NYK,95,101,0.8728428701180746
2009-01-12,2008,UTA,IND,120,113,0.8064516129032258
2009-01-12,2008,WAS,MIL,91,97,0.42526159764253313
2009-01-13,2008,DEN,DAL,99,97,0.6786155747836836
2009-01-13,2008,DET,CHO,78,80,0.7350993377483445
2009-01-13,2008,HOU,LAL,100,105,0.38207116788321166
2009-01-13,2008,MEM,CLE,87,102,0.22157434402332363
2009-01-13,2008,MIN,MIA,96,99,0.47257126679587974
2009-01-13,2008,PHO,ATL,107,102,0.7600872410032715
2009-01-13,2008,SAC,ORL,107,139,0.2686958876337404
2009-01-14,2008,BOS,BRK,118,86,0.7983193277310925
2009-01-14,2008,DAL,NOP,97,104,0.3792134831460674
2009-01-14,2008,GSW,SAC,133,135,0.6539553705896555
2009-01-14,2008,IND,DET,110,106,0.5638051044083527
2009-01-14,2008,LAC,ATL,80,97,0.39090475053712104
2009-01-14,2008,MIL,MIA,99,102,0.6884445477795862
2009-01-14,2008,NYK,WAS,128,122,0.6422137710168134
2009-01-14,2008,OKC,UTA,114,93,0.34956776418347585
2009-01-14,2008,PHI,POR,100,79,0.463983540131427
2009-01-14,2008,SAS,LAL,112,111,0.5747384023574668
2009-01-14,2008,TOR,CHI,98,102,0.6357791862710788
2009-01-15,2008,BRK,POR,99,105,0.44573643410852715
2009-01-15,2008,CHI,CLE,102,93,0.2549531561972047
2009-01-15,2008,DEN,PHO,119,113,0.5729537366548043
2009-01-16,2008,CLE,NOP,92,78,0.5817328211694409
2009-01-16,2008,GSW,ATL,119,114,0.4512967518255245
2009-01-16,2008,IND,TOR,111,104,0.6593015126125026
2009-01-16,2008,LAL,ORL,103,109,0.6331409185941013
2009-01-16,2008,MEM,UTA,91,101,0.3792134831460674
2009-01-16,2008,OKC,DET,89,79,0.37225042301184436
2009-01-16,2008,PHI,SAS,109,87,0.44573643410852715
2009-01-16,2008,PHO,MIN,103,105,0.7709163346613546
2009-01-16,2008,SAC,MIL,122,129,0.4953533757725013
2009-01-16,2008,WAS,NYK,96,89,0.6135617936565804
2009-01-17,2008,BRK,BOS,85,105,0.29104744561152485
2009-01-17,2008,CHO,POR,102,97,0.4288457052627801
2009-01-17,2008,CHI,SAS,87,92,0.40983606557377056
2009-01-17,2008,DAL,UTA,115,108,0.662676822633297
2009-01-17,2008,DEN,ORL,88,106,0.5324675324675325
2009-01-17,2008,DET,NOP,85,91,0.4399629902377311
2009-01-17,2008,HOU,MIA,93,86,0.5901639344262295
2009-01-17,2008,LAC,MIL,101,92,0.42173588573213705
2009-01-17,2008,NYK,PHI,97,107,0.45980329491329713
2009-01-18,2008,OKC,MIA,94,104,0.5274287332041203
2009-01-18,2008,TOR,PHO,113,117,0.3849716336690981
2009-01-19,2008,ATL,TOR,87,84,0.7542857142857143
2009-01-19,2008,BOS,PHO,104,87,0.7808219178082192
2009-01-19,2008,CHO,SAS,84,86,0.34956776418347585
2009-01-19,2008,GSW,WAS,119,98,0.6304646540108593
2009-01-19,2008,HOU,DEN,115,113,0.5656654888103652
2009-01-19,2008,LAC,MIN,86,94,0.26490066225165565
2009-01-19,2008,LAL,CLE,105,88,0.6681590729523308
2009-01-19,2008,MEM,DET,79,87,0.3806370364081448
2009-01-19,2008,NOP,IND,103,100,0.7224791859389454
2009-01-19,2008,NYK,CHI,102,98,0.531761134036048
2009-01-19,2008,PHI,DAL,93,95,0.6105953597180888
2009-01-19,2008,POR,MIL,102,85,0.6976998904709748
2009-01-20,2008,CHI,ATL,102,105,0.6508462539945555
2009-01-20,2008,DEN,SAC,118,99,0.8066783831282952
2009-01-20,2008,SAS,IND,99,81,0.7572205943909585
2009-01-20,2008,UTA,MIN,112,107,0.7949526813880127
2009-01-21,2008,CHO,MEM,101,86,0.6884445477795862
2009-01-21,2008,DET,TOR,95,76,0.6816275819226588
2009-01-21,2008,GSW,OKC,121,122,0.6922127091637084
2009-01-21,2008,HOU,UTA,108,99,0.6855584179421125
2009-01-21,2008,LAC,LAL,97,108,0.06103286384976525
2009-01-21,2008,MIA,BOS,83,98,0.326530612244898
2009-01-21,2008,MIL,DAL,133,99,0.48481627695110846
2009-01-21,2008,NOP,BRK,102,92,0.6459767877563932
2009-01-21,2008,NYK,PHO,114,109,0.30685920577617326
2009-01-21,2008,POR,CLE,98,104,0.5173641257162701
2009-01-21,2008,SAC,WAS,107,110,0.5711542947372198
2009-01-22,2008,LAL,WAS,117,97,0.9119170984455959
2009-01-22,2008,ORL,BOS,80,90,0.6344647519582246
2009-01-23,2008,ATL,MIL,117,87,0.6734693877551021
2009-01-23,2008,CHO,PHO,98,76,0.38207116788321166
2009-01-23,2008,CHI,TOR,94,114,0.5463304962261121
2009-01-23,2008,DET,DAL,91,112,0.6075837079580821
2009-01-23,2008,GSW,CLE,105,106,0.3023001095290252
2009-01-23,2008,IND,HOU,107,102,0.5023229882921391
2009-01-23,2008,LAC,OKC,107,104,0.393939393939394
2009-01-23,2008,MIN,NOP,116,108,0.5207810820494446
2009-01-23,2008,NYK,MEM,108,88,0.6734693877551021
2009-01-23,2008,SAS,BRK,94,91,0.8615384615384616
2009-01-24,2008,MEM,BRK,88,99,0.49070156678599663
2009-01-24,2008,MIA,ORL,103,97,0.26150121065375304
2009-01-24,2008,MIL,SAC,106,104,0.7350993377483445
2009-01-24,2008,PHI,NYK,116,110,0.7350993377483445
2009-01-24,2008,POR,WAS,100,87,0.840627973358706
2009-01-24,2008,UTA,CLE,97,102,0.5950639414843387
2009-01-25,2008,ATL,PHO,99,104,0.6277495769881557
2009-01-25,2008,BOS,DAL,124,100,0.7990140310959424
2009-01-25,2008,DEN,UTA,117,97,0.7482014388489209
2009-01-25,2008,DET,HOU,105,108,0.6060606060606061
2009-01-25,2008,GSW,LAC,107,92,0.8241042345276872
2009-01-25,2008,IND,CHO,98,93,0.6593015126125026
2009-01-25,2008,LAL,SAS,99,85,0.7512801755669348
2009-01-25,2008,MIN,CHI,109,108,0.6179288321167883
2009-01-25,2008,TOR,SAC,113,97,0.8066783831282952
2009-01-26,2008,LAC,POR,88,113,0.15075376884422112
2009-01-26,2008,MIA,ATL,95,79,0.5901639344262295
2009-01-26,2008,MIL,MIN,83,90,0.6221996068645356
2009-01-26,2008,NOP,PHI,101,86,0.5747384023574668
2009-01-26,2008,NYK,HOU,104,98,0.5162468054034319
2009-01-26,2008,OKC,BRK,94,85,0.5401967050867028
2009-01-26,2008,WAS,PHO,87,103,0.35402321224360694
2009-01-27,2008,CLE,SAC,117,110,0.9241706161137441
2009-01-27,2008,LAL,CHO,110,117,0.8546307151230951
2009-01-27,2008,MEM,DEN,85,100,0.30685920577617326
2009-01-27,2008,ORL,IND,135,111,0.812058212058212
2009-01-27,2008,UTA,SAS,100,106,0.525232987515386
2009-01-28,2008,BOS,SAC,119,100,0.9531013615733737
2009-01-28,2008,BRK,TOR,106,107,0.44769408222713136
2009-01-28,2008,DAL,GSW,117,93,0.7262247838616714
2009-01-28,2008,HOU,PHI,93,95,0.64842812574994
2009-01-28,2008,IND,MIL,107,99,0.6931407942238267
2009-01-28,2008,LAC,CHI,75,95,0.41826717883055914
2009-01-28,2008,MIA,WAS,93,71,0.7949526813880127
2009-01-28,2008,MIN,DET,89,98,0.4826358742837298
2009-01-28,2008,NOP,DEN,94,81,0.623602346950072
2009-01-28,2008,NYK,ATL,112,104,0.4953533757725013
2009-01-28,2008,OKC,MEM,114,102,0.7138724688718401
2009-01-28,2008,POR,CHO,88,74,0.8687258687258688
2009-01-29,2008,ORL,CLE,99,88,0.6539553705896555
2009-01-29,2008,PHO,SAS,104,114,0.536016459868573
2009-01-30,2008,ATL,BRK,105,88,0.7418136020151134
2009-01-30,2008,CLE,LAC,112,95,0.9481037924151696
2009-01-30,2008,DEN,CHO,110,99,0.8380765456329734
2009-01-30,2008,DET,BOS,78,86,0.31639501438159157
2009-01-30,2008,IND,MIA,114,103,0.6383802501948659
2009-01-30,2008,MIN,LAL,119,132,0.2829376307048837
2009-01-30,2008,NOP,GSW,87,91,0.7863247863247863
2009-01-30,2008,PHI,WAS,104,94,0.841874084919473
2009-01-30,2008,SAC,CHI,88,109,0.463983540131427
2009-01-30,2008,TOR,MIL,85,96,0.7350993377483445
2009-01-30,2008,UTA,OKC,110,90,0.832723470987977
2009-01-31,2008,HOU,GSW,110,93,0.7628879712268549
2009-01-31,2008,IND,NYK,113,122,0.6105953597180888
2009-01-31,2008,MEM,LAL,98,115,0.1453260015710919
2009-01-31,2008,MIA,DAL,96,111,0.47257126679587974
2009-01-31,2008,MIL,ATL,110,107,0.5092984332140034
2009-01-31,2008,PHI,BRK,83,85,0.7628879712268549
2009-01-31,2008,PHO,CHI,111,122,0.8208955223880597
2009-01-31,2008,POR,UTA,122,108,0.812058212058212
2009-01-31,2008,SAS,NOP,106,93,0.765625
2009-01-31,2008,WAS,LAC,106,94,0.6179288321167883
2009-02-01,2008,BOS,MIN,109,101,0.8709677419354838
2009-02-01,2008,DET,CLE,80,90,0.36033292732440114
2009-02-01,2008,SAC,OKC,122,118,0.5675103560283946
2009-02-01,2008,TOR,ORL,90,113,0.30872090899126814
2009-02-02,2008,GSW,SAS,105,110,0.34604462941034453
2009-02-02,2008,MIA,LAC,119,95,0.812058212058212
2009-02-02,2008,NOP,POR,89,97,0.5729537366548043
2009-02-02,2008,NYK,LAL,117,126,0.31639501438159157
2009-02-02,2008,ORL,DAL,95,105,0.7418136020151134
2009-02-02,2008,PHO,SAC,129,81,0.938722294654498
2009-02-02,2008,UTA,CHO,105,86,0.7350993377483445
2009-02-02,2008,WAS,MEM,97,113,0.6304646540108593
2009-02-03,2008,BRK,MIL,99,85,0.6409448818897638
2009-02-03,2008,CLE,TOR,101,83,0.841874084919473
2009-02-03,2008,DEN,SAS,104,96,0.8962264150943396
2009-02-03,2008,HOU,CHI,107,100,0.729871952289072
2009-02-03,2008,IND,MIN,111,116,0.6409448818897638
2009-02-03,2008,PHI,BOS,99,100,0.4049360585156613
2009-02-04,2008,DAL,POR,104,99,0.6060606060606061
2009-02-04,2008,DET,MIA,93,90,0.6277495769881557
2009-02-04,2008,GSW,PHO,124,112,0.3864382063434196
2009-02-04,2008,MEM,HOU,104,93,0.32138442521631644
2009-02-04,2008,MIN,ATL,86,94,0.5562044917484775
2009-02-04,2008,NOP,CHI,93,107,0.513948077676165
2009-02-04,2008,NYK,CLE,102,107,0.34604462941034453
2009-02-04,2008,OKC,DEN,113,114,0.5116279069767442
2009-02-04,2008,ORL,LAC,125,96,0.8998527245949927
2009-02-04,2008,TOR,LAL,107,115,0.24571428571428572
2009-02-04,2008,WAS,BRK,88,115,0.5600370097622689
2009-02-05,2008,BOS,LAL,109,110,0.7186311787072244
2009-02-05,2008,PHI,IND,99,94,0.6845846713867793
2009-02-05,2008,UTA,DAL,115,87,0.5934434692823954
2009-02-06,2008,CHO,ATL,97,102,0.5162468054034319
2009-02-06,2008,IND,ORL,107,102,0.3023001095290252
2009-02-06,2008,MEM,LAC,105,126,0.6164840058030135
2009-02-06,2008,NOP,TOR,101,92,0.5381158455392809
2009-02-06,2008,NYK,BOS,100,110,0.2893890675241158
2009-02-06,2008,OKC,POR,102,93,0.326530612244898
2009-02-06,2008,PHO,GSW,115,105,0.822501747030049
2009-02-06,2008,SAC,UTA,107,111,0.4234915301693966
2009-02-06,2008,WAS,DEN,103,124,0.226525392765802
2009-02-07,2008,ATL,LAC,97,121,0.7224791859389454
2009-02-07,2008,BRK,DEN,114,70,0.44187109553557824
2009-02-07,2008,DAL,CHI,115,114,0.7262247838616714
2009-02-07,2008,HOU,MIN,107,90,0.7512801755669348
2009-02-07,2008,MEM,TOR,78,70,0.47698280643372154
2009-02-07,2008,MIL,DET,121,126,0.36033292732440114
2009-02-07,2008,PHI,MIA,94,84,0.6045258127070895
2009-02-08,2008,BOS,SAS,99,105,0.7224791859389454
2009-02-08,2008,CLE,LAL,91,101,0.6523983352321606
2009-02-08,2008,DET,PHO,97,107,0.5338983050847457
2009-02-08,2008,GSW,UTA,116,96,0.4837531945965681
2009-02-08,2008,MIA,CHO,96,92,0.7600872410032715
2009-02-08,2008,NOP,MIN,101,97,0.5600370097622689
2009-02-08,2008,OKC,SAC,116,113,0.7350993377483445
2009-02-08,2008,ORL,BRK,101,84,0.8800000000000001
2009-02-08,2008,POR,NYK,109,108,0.7709163346613546
2009-02-08,2008,WAS,IND,119,117,0.36819241364695915
2009-02-09,2008,CHO,LAC,94,73,0.5217391304347826
2009-02-09,2008,MEM,NOP,85,80,0.6090952494628791
2009-02-09,2008,MIL,HOU,124,112,0.326530612244898
2009-02-09,2008,PHI,PHO,108,91,0.5950639414843387
2009-02-10,2008,ATL,WAS,111,90,0.8102981029810298
2009-02-10,2008,BRK,SAS,93,108,0.3373231773667029
2009-02-10,2008,CHI,DET,107,102,0.5918101836041046
2009-02-10,2008,DAL,SAC,118,100,0.8646362098138747
2009-02-10,2008,GSW,NYK,144,127,0.6135617936565804
2009-02-10,2008,IND,CLE,96,95,0.2813688212927757
2009-02-10,2008,LAL,OKC,105,98,0.8973305954825462
2009-02-10,2008,MIA,DEN,82,99,0.4782608695652174
2009-02-10,2008,MIN,TOR,102,110,0.43433451118963484
2009-02-11,2008,CHO,WAS,101,89,0.7628879712268549
2009-02-11,2008,CLE,PHO,109,92,0.802919708029197
2009-02-11,2008,DET,ATL,95,99,0.6090952494628791
2009-02-11,2008,HOU,SAC,94,82,0.9027777777777777
2009-02-11,2008,LAC,NYK,128,124,0.662676822633297
2009-02-11,2008,MIL,IND,122,110,0.6539553705896555
2009-02-11,2008,NOP,BOS,77,89,0.26490066225165565
2009-02-11,2008,ORL,DEN,73,82,0.7350993377483445
2009-02-11,2008,PHI,MEM,91,87,0.8387096774193548
2009-02-11,2008,POR,OKC,106,92,0.878048780487805
2009-02-11,2008,TOR,SAS,91,89,0.2775208140610546
2009-02-11,2008,UTA,LAL,113,109,0.5046466242274987
2009-02-12,2008,CHI,MIA,93,95,0.6383802501948659
2009-02-12,2008,DAL,BOS,92,99,0.39702080512126064
2009-02-12,2008,GSW,POR,105,98,0.5982670342654588
2009-02-17,2008,DET,MIL,86,92,0.7021276595744681
2009-02-17,2008,HOU,BRK,114,88,0.7146765683017393
2009-02-17,2008,IND,PHI,100,91,0.5381158455392809
2009-02-17,2008,LAL,ATL,96,83,0.7885481000732754
2009-02-17,2008,NYK,SAS,112,107,0.3864382063434196
2009-02-17,2008,OKC,NOP,98,100,0.42526159764253313
2009-02-17,2008,ORL,CHO,107,102,0.7863247863247863
2009-02-17,2008,PHO,LAC,140,100,0.7885481000732754
2009-02-17,2008,UTA,MEM,117,99,0.8646362098138747
2009-02-17,2008,WAS,MIN,111,103,0.5638051044083527
2009-02-18,2008,CHO,IND,103,94,0.6734693877551021
2009-02-18,2008,DAL,BRK,113,98,0.7759771210676836
2009-02-18,2008,GSW,LAL,121,129,0.34718176946198476
2009-02-18,2008,LAC,PHO,119,142,0.21683245780708618
2009-02-18,2008,MIA,MIN,104,111,0.8340942704649218
2009-02-18,2008,MIL,CHI,104,113,0.4577407225764263
2009-02-18,2008,NOP,ORL,117,85,0.5324675324675325
2009-02-18,2008,PHI,DEN,89,101,0.45980329491329713
2009-02-18,2008,POR,MEM,94,90,0.865237863289495
2009-02-18,2008,SAC,ATL,100,105,0.2813688212927757
2009-02-18,2008,TOR,CLE,76,93,0.22908366533864538
2009-02-19,2008,DET,SAS,79,83,0.5185243789416578
2009-02-19,2008,UTA,BOS,90,85,0.44187109553557824
2009-02-20,2008,BRK,WAS,96,107,0.7350993377483445
2009-02-20,2008,CHO,ORL,80,92,0.463983540131427
2009-02-20,2008,CHI,DEN,116,99,0.47257126679587974
2009-02-20,2008,HOU,DAL,93,86,0.6179288321167883
2009-02-20,2008,LAL,NOP,115,111,0.7863247863247863
2009-02-20,2008,MEM,SAC,106,115,0.7350993377483445
2009-02-20,2008,MIL,CLE,103,111,0.24871982443306512
2009-02-20,2008,MIN,IND,105,112,0.5274287332041203
2009-02-20,2008,NYK,TOR,127,97,0.5901639344262295
2009-02-20,2008,PHO,OKC,140,118,0.7617754451250006
2009-02-20,2008,POR,ATL,108,98,0.6344647519582246
2009-02-21,2008,DAL,SAC,116,95,0.9176470588235295
2009-02-21,2008,GSW,OKC,133,120,0.7688283246136999
2009-02-21,2008,MIA,PHI,97,91,0.5901639344262295
2009-02-21,2008,UTA,NOP,102,88,0.729871952289072
2009-02-21,2008,WAS,SAS,67,98,0.26490066225165565
2009-02-22,2008,CLE,DET,99,78,0.802919708029197
2009-02-22,2008,HOU,CHO,99,78,0.6976998904709748
2009-02-22,2008,IND,CHI,98,91,0.48837209302325585
2009-02-22,2008,MIL,DEN,120,117,0.3894046402819112
2009-02-22,2008,MIN,LAL,108,111,0.167276529012023
2009-02-22,2008,ORL,MIA,122,99,0.8137863443319177
2009-02-22,2008,PHO,BOS,108,128,0.5443037974683544
2009-02-22,2008,POR,LAC,116,87,0.9388753056234719
2009-02-22,2008,TOR,NYK,111,100,0.6105953597180888
2009-02-23,2008,BRK,PHI,98,96,0.44573643410852715
2009-02-23,2008,DEN,BOS,76,114,0.5046466242274987
2009-02-23,2008,LAC,GSW,118,105,0.39857938243459107
2009-02-23,2008,NYK,IND,123,119,0.7482014388489209
2009-02-23,2008,SAC,NOP,105,112,0.1933216168717047
2009-02-23,2008,UTA,ATL,108,89,0.7512801755669348
2009-02-24,2008,CHI,ORL,120,102,0.4792189179505553
2009-02-24,2008,CLE,MEM,94,79,0.9484193011647255
2009-02-24,2008,HOU,POR,98,94,0.6539553705896555
2009-02-24,2008,MIA,DET,103,91,0.6277495769881557
2009-02-24,2008,OKC,LAL,93,107,0.23711202877314505
2009-02-24,2008,PHO,CHO,112,102,0.7350993377483445
2009-02-24,2008,SAS,DAL,93,76,0.5092984332140034
2009-02-24,2008,TOR,MIN,118,110,0.7021276595744681
2009-02-25,2008,BRK,CHI,111,99,0.5381158455392809
2009-02-25,2008,DAL,MIL,116,96,0.7683004455760662
2009-02-25,2008,DEN,ATL,110,109,0.8208955223880597
2009-02-25,2008,IND,MEM,104,99,0.7482014388489209
2009-02-25,2008,LAC,BOS,93,91,0.17687074829931973
2009-02-25,2008,MIN,UTA,103,120,0.2549531561972047
2009-02-25,2008,NOP,DET,90,87,0.7759771210676836
2009-02-25,2008,NYK,ORL,109,114,0.41149543058286925
2009-02-25,2008,SAC,CHO,91,98,0.40983606557377056
2009-02-25,2008,SAS,POR,99,84,0.5162468054034319
2009-02-25,2008,WAS,PHI,98,106,0.36553524804177545
2009-02-26,2008,HOU,CLE,93,74,0.3864382063434196
2009-02-26,2008,LAL,PHO,132,106,0.8687258687258688
2009-02-27,2008,ATL,MIA,91,83,0.6836049856184085
2009-02-27,2008,BOS,IND,104,99,0.8803556992724332
2009-02-27,2008,DAL,OKC,110,108,0.8085051324074872
2009-02-27,2008,DEN,LAL,90,79,0.45980329491329713
2009-02-27,2008,GSW,CHO,109,112,0.552594002855783
2009-02-27,2008,MIN,POR,82,102,0.3616197498051342
2009-02-27,2008,NOP,MIL,95,94,0.8187872686440023
2009-02-27,2008,NYK,PHI,103,108,0.5503313348059325
2009-02-27,2008,ORL,DET,85,93,0.804440354308064
2009-02-27,2008,PHO,TOR,133,113,0.6207865168539325
2009-02-27,2008,SAC,LAC,98,86,0.5868319338931095
2009-02-27,2008,SAS,CLE,86,97,0.37225042301184436
2009-02-27,2008,WAS,CHI,113,90,0.34604462941034453
2009-02-28,2008,CHI,HOU,105,102,0.5401967050867028
2009-02-28,2008,LAC,CHO,95,100,0.48481627695110846
2009-02-28,2008,MEM,OKC,92,99,0.7350993377483445
2009-02-28,2008,MIA,NYK,120,115,0.7217179082710795
2009-02-28,2008,MIL,WAS,109,93,0.7224791859389454
2009-02-28,2008,PHI,ORL,100,106,0.47698280643372154
2009-02-28,2008,UTA,SAC,102,89,0.9485627836611195
2009-03-01,2008,ATL,CLE,87,88,0.37639765304992806
2009-03-01,2008,BOS,DET,95,105,0.7928607340372047
2009-03-01,2008,BRK,NOP,96,99,0.36553524804177545
2009-03-01,2008,DAL,TOR,109,98,0.7021276595744681
2009-03-01,2008,GSW,UTA,104,112,0.34956776418347585
2009-03-01,2008,IND,DEN,100,94,0.45166039913249373
2009-03-01,2008,MIN,HOU,94,105,0.2821510769913061
2009-03-01,2008,PHO,LAL,118,111,0.27377521613832856
2009-03-01,2008,POR,SAS,102,84,0.6331409185941013
2009-03-02,2008,LAC,SAS,78,106,0.22123893805309733
2009-03-02,2008,MIA,CLE,100,107,0.4001500562711017
2009-03-02,2008,OKC,DAL,96,87,0.3023001095290252
2009-03-02,2008,PHI,NOP,91,98,0.5542635658914729
2009-03-02,2008,WAS,ATL,89,98,0.34956776418347585
2009-03-03,2008,CHO,CHI,96,80,0.531761134036048
2009-03-03,2008,DET,DEN,100,95,0.5982670342654588
2009-03-03,2008,HOU,TOR,107,97,0.8137863443319177
2009-03-03,2008,LAL,MEM,99,89,0.9531013615733737
2009-03-03,2008,MIL,BRK,95,99,0.6075837079580821
2009-03-03,2008,MIN,GSW,94,118,0.5173641257162701
2009-03-03,2008,ORL,PHO,111,99,0.7350993377483445
2009-03-03,2008,SAC,IND,109,117,0.4361948955916473
2009-03-04,2008,BRK,BOS,111,115,0.2642138484954306
2009-03-04,2008,CHI,GSW,110,88,0.765625
2009-03-04,2008,CLE,MIL,91,73,0.9183673469387755
2009-03-04,2008,DAL,SAS,107,102,0.6060606060606061
2009-03-04,2008,LAC,MEM,95,118,0.525232987515386
2009-03-04,2008,MIA,PHO,135,129,0.5581289044644218
2009-03-04,2008,NYK,ATL,109,105,0.42888402625820565
2009-03-04,2008,OKC,WAS,88,83,0.6539553705896555
2009-03-04,2008,POR,IND,107,105,0.843430905377808
2009-03-04,2008,UTA,HOU,101,94,0.7945376304923575
2009-03-05,2008,DEN,POR,106,90,0.7418136020151134
2009-03-05,2008,NOP,DAL,104,88,0.6985957698874525
2009-03-06,2008,BOS,CLE,105,94,0.5185243789416578
2009-03-06,2008,CHO,ATL,98,91,0.5782641142678631
2009-03-06,2008,CHI,MIL,117,102,0.7217179082710795
2009-03-06,2008,DET,GSW,108,91,0.8662480511729335
2009-03-06,2008,HOU,PHO,116,112,0.6734693877551021
2009-03-06,2008,LAL,MIN,110,90,0.9531013615733737
2009-03-06,2008,ORL,BRK,105,102,0.8139534883720931
2009-03-06,2008,SAS,WAS,100,78,0.911242603550296
2009-03-06,2008,TOR,MIA,102,108,0.48481627695110846
2009-03-06,2008,UTA,DEN,97,91,0.8153846153846154
2009-03-07,2008,ATL,DET,87,83,0.5729537366548043
2009-03-07,2008,CLE,MIA,99,89,0.802919708029197
2009-03-07,2008,DAL,WAS,119,103,0.8858560794044665
2009-03-07,2008,LAC,IND,105,106,0.27012804771092785
2009-03-07,2008,MEM,PHI,105,110,0.326530612244898
2009-03-07,2008,MIL,GSW,127,120,0.765625
2009-03-07,2008,NOP,OKC,108,90,0.914580265095729
2009-03-07,2008,NYK,CHO,105,114,0.5885045694171308
2009-03-07,2008,POR,MIN,95,93,0.9342560553633217
2009-03-08,2008,BOS,ORL,79,86,0.5443037974683544
2009-03-08,2008,BRK,NYK,106,101,0.6681590729523308
2009-03-08,2008,HOU,MEM,93,83,0.9273797841020609
2009-03-08,2008,OKC,PHI,89,74,0.32138442521631644
